area,area_type,district_code,house_number,legal_description,locality,nature_of_property,postcode,primary_purpose,property_id,property_name,strata_lot_number,street_name,unit_number,zoning
,,090,19,18/SP8304,RYDE,R,2112,RESIDENCE,878449,,18,LANE COVE RD,18,
,,090,23,13/SP8249,RYDE,R,2112,RESIDENCE,878468,,13,LANE COVE RD,13,
,,090,285,8/SP18124,MACQUARIE PARK,R,2113,RESIDENCE,878587,,8,LANE COVE RD,8,
,,090,14,1/SP17894,MACQUARIE PARK,R,2113,RESIDENCE,878601,,1,TUCKWELL PL,1,
,,090,20,5/SP63337,RYDE,R,2112,RESIDENCE,878751,,5,LANE COVE RD,5,
,,090,12,16/SP7321,RYDE,R,2112,RESIDENCE,878758,,16,LANE COVE RD,16,
,,090,8,5/SP5898,RYDE,R,2112,RESIDENCE,878789,,5,LANE COVE RD,5,
,,090,6,2/SP5809,RYDE,R,2112,RESIDENCE,878820,,2,LANE COVE RD,2,
,,090,2,8/SP887711/SP8877,RYDE,R,2112,RESIDENCE,878833,,11,LANE COVE RD,11,
,,090,20,3/SP44917,EASTWOOD,R,2122,RESIDENCE,878852,,3,LANSDOWNE ST,3,
,,090,4,1/SP40248,EASTWOOD,R,2122,RESIDENCE,878863,,1,LANSDOWNE ST,1,
,,090,5,23/SP12313,MACQUARIE PARK,R,2113,RESIDENCE,879009,,23,LEISURE CL,23,
,,090,4,1/SP20828,MACQUARIE PARK,R,2113,RESIDENCE,879035,,1,LEISURE CL,1,
,,090,2,3/SP15283,MACQUARIE PARK,R,2113,RESIDENCE,879049,,3,LEISURE CL,3,
,,090,32,13/SP15085,MACQUARIE PARK,R,2113,RESIDENCE,879099,,13,KHARTOUM RD,13,
,,090,4,2/SP65088,MARSFIELD,R,2122,RESIDENCE,879121,,2,LEONARD PL,2,
,,090,2,6/SP17652,MARSFIELD,R,2122,RESIDENCE,879165,,6,LIBYA PL,6,
,,090,18,6/SP53675,RYDE,R,2112,RESIDENCE,879275,,6,LINLEY WAY,6,
,,090,7,7/SP8655,GLADESVILLE,R,2111,RESIDENCE,879301,,7,LINSLEY ST,7,
,,090,9,3/SP58032,GLADESVILLE,R,2111,RESIDENCE,879314,,3,LINSLEY ST,3,
,,090,11,8/SP30318,GLADESVILLE,R,2111,RESIDENCE,879321,,8,LINSLEY ST,8,
,,090,15,6/SP41364,GLADESVILLE,R,2111,RESIDENCE,879332,,6,LINSLEY ST,6,
,,090,22,13/SP9828,GLADESVILLE,R,2111,RESIDENCE,879347,,13,LINSLEY ST,13,
,,090,18,1/SP36053,GLADESVILLE,R,2111,RESIDENCE,879364,,1,LINSLEY ST,1,
,,090,56,1/SP31223,WEST RYDE,R,2114,RESIDENCE,879408,,1,LINTON AVE,1,
,,090,6,5/SP4866,EASTWOOD,R,2122,RESIDENCE,879630,,5,LOVELL RD,5,
,,090,36,1/SP4108,EASTWOOD,R,2122,RESIDENCE,879663,,1,LOVELL RD,1,
,,090,50,1/SP63107,EASTWOOD,R,2122,RESIDENCE,879681,,1,LOVELL RD,1,
525.3,M,090,68,3/285083,EASTWOOD,R,2122,RESIDENCE,879698,,,LOVELL RD,3,R2
473.1,M,090,68,6/285083,EASTWOOD,R,2122,RESIDENCE,879701,,,LOVELL RD,6,R2
187.8,M,090,5,3/285450,DENISTONE EAST,R,2112,RESIDENCE,879765,,,LOVELL RD,3,R2
412.9,M,090,5,7/285450,DENISTONE EAST,R,2112,RESIDENCE,879767,,,LOVELL RD,7,R2
168.7,M,090,5,5/285450,DENISTONE EAST,R,2112,RESIDENCE,879768,,,LOVELL RD,5,R2
,,090,9,1/SP38221,MARSFIELD,R,2122,RESIDENCE,879776,,1,LUCINDA RD,1,
,,090,13,3/SP31656,MARSFIELD,R,2122,RESIDENCE,879781,,3,LUCINDA RD,3,
,,090,1 A,7/SP31124,WEST RYDE,R,2114,RESIDENCE,880043,,7,MACPHERSON ST,7,
,,090,28,5/SP33829,RYDE,R,2112,RESIDENCE,880137,,5,MALVINA ST,5,
,,090,23,5/SP55668,RYDE,R,2112,RESIDENCE,880169,,5,MALVINA ST,5,
,,090,13,3/SP61305,RYDE,R,2112,RESIDENCE,880191,,3,MARGARET ST,3,
,,090,26,3/SP40158,DENISTONE,R,2114,RESIDENCE,880246,,3,MARLOW AVE,3,
,,090,2,3/SP65538,WEST RYDE,R,2114,RESIDENCE,880406,,3,MAXIM ST,3,
,,090,6,2/SP1688,WEST RYDE,R,2114,RESIDENCE,880408,,2,MAXIM ST,2,
,,090,10,17/SP7816,WEST RYDE,R,2114,RESIDENCE,880437,,17,MAXIM ST,17,
,,090,14,7/SP7821,WEST RYDE,R,2114,RESIDENCE,880459,,7,MAXIM ST,7,
,,090,16,15/SP14650,WEST RYDE,R,2114,RESIDENCE,880478,,15,MAXIM ST,15,
,,090,56,4/SP62629,WEST RYDE,R,2114,RESIDENCE,880519,,4,MAXIM ST,4,
,,090,11,7/SP37108,WEST RYDE,R,2114,RESIDENCE,880556,,7,MAXIM ST,7,
,,090,9,1/SP1660,WEST RYDE,R,2114,RESIDENCE,880565,,1,MAXIM ST,1,
,,090,5,15/SP7331,WEST RYDE,R,2114,RESIDENCE,880583,,15,MAXIM ST,15,
,,090,1,3/SP35191,WEST RYDE,R,2114,RESIDENCE,880606,,3,MAXIM ST,3,
,,090,6,2/SP6634,EASTWOOD,R,2122,RESIDENCE,880616,,2,MAY ST,2,
,,090,10,10/SP20285,EASTWOOD,R,2122,RESIDENCE,880628,,10,MAY ST,10,
,,090,12,10/SP12290,EASTWOOD,R,2122,RESIDENCE,880641,,10,MAY ST,10,
,,090,16,3/SP25209/SP2520,EASTWOOD,R,2122,RESIDENCE,880659,,9,MAY ST,3,
,,090,18,6/SP219923/SP2199,EASTWOOD,R,2122,RESIDENCE,880672,,23,MAY ST,6,
,,090,22,4/SP9942,EASTWOOD,R,2122,RESIDENCE,880698,,4,MAY ST,4,
,,090,24,6/SP309812/SP3098,EASTWOOD,R,2122,RESIDENCE,880707,,12,MAY ST,12,
,,090,26,2/SP1913,EASTWOOD,R,2122,RESIDENCE,880726,,2,MAY ST,2,
,,090,25,7/SP30772,EASTWOOD,R,2122,RESIDENCE,880748,,7,MAY ST,7,
,,090,23,3/SP22340,EASTWOOD,R,2122,RESIDENCE,880758,,3,MAY ST,3,
,,090,21,7/SP15928,EASTWOOD,R,2122,RESIDENCE,880769,,7,MAY ST,7,
,,090,19,10/SP21718,EASTWOOD,R,2122,RESIDENCE,880780,,10,MAY ST,10,
,,090,17,1/SP9217,EASTWOOD,R,2122,RESIDENCE,880792,,1,MAY ST,1,
,,090,11,2/SP17912,EASTWOOD,R,2122,RESIDENCE,880806,,2,MAY ST,2,
,,090,7,3/SP5588,EASTWOOD,R,2122,RESIDENCE,880819,,3,MAY ST,3,
,,090,1,4/SP668,EASTWOOD,R,2122,RESIDENCE,880836,,4,MAY ST,4,
,,090,14,1/SP54995,RYDE,R,2112,RESIDENCE,880848,,1,MAZE AVE,1,
,,090,58,25/SP8852,MEADOWBANK,R,2114,RESIDENCE,880866,,25,MEADOW CRES,25,
,,090,54,4/SP2888,MEADOWBANK,R,2114,RESIDENCE,880900,,4,MEADOW CRES,4,
,,090,52,15/SP4516,MEADOWBANK,R,2114,RESIDENCE,880929,,15,MEADOW CRES,15,
,,090,50,5/SP5326,MEADOWBANK,R,2114,RESIDENCE,880954,,5,MEADOW CRES,5,
,,090,46,10/SP5812,MEADOWBANK,R,2114,RESIDENCE,880973,,10,MEADOW CRES,10,
,,090,44,3/SP5707,MEADOWBANK,R,2114,RESIDENCE,880998,,3,MEADOW CRES,3,
,,090,38,13/SP4160,MEADOWBANK,R,2114,RESIDENCE,881012,,13,MEADOW CRES,13,
,,090,30,11/SP7083,MEADOWBANK,R,2114,RESIDENCE,881039,,11,MEADOW CRES,11,
,,090,28,3/SP36491,MEADOWBANK,R,2114,RESIDENCE,881058,,3,MEADOW CRES,3,
,,090,24,32/SP4008,MEADOWBANK,R,2114,RESIDENCE,881074,,32,MEADOW CRES,32,
,,090,20,5/SP10696,MEADOWBANK,R,2114,RESIDENCE,881116,,5,MEADOW CRES,5,
,,090,18,21/SP8151,MEADOWBANK,R,2114,RESIDENCE,881129,,21,MEADOW CRES,21,
70.0,M,090,14 A,11/SP12359,MEADOWBANK,R,2114,RESIDENCE,881154,,11,MEADOW CRES,11,
59.0,M,090,14,11/SP21712,MEADOWBANK,R,2114,RESIDENCE,881167,,11,MEADOW CRES,11,
,,090,12,36/SP18836,MEADOWBANK,R,2114,RESIDENCE,881180,,36,MEADOW CRES,5,
,,090,1 A,2/SP123053/SP123054/SP123055/SP123056/SP123057/SP123058/SP123059/SP1230510/SP123051/SP12305,MEADOWBANK,R,2114,RESIDENCE,881217,,1,MEADOW CRES,1,
,,090,3,6/SP5067,MEADOWBANK,R,2114,RESIDENCE,881228,,6,MEADOW CRES,6,
,,090,7,1/SP6646,MEADOWBANK,R,2114,RESIDENCE,881250,,1,MEADOW CRES,1,
,,090,9,1/SP6153,MEADOWBANK,R,2114,RESIDENCE,881266,,1,MEADOW CRES,1,
,,090,13,12/SP13515,MEADOWBANK,R,2114,RESIDENCE,881283,,12,MEADOW CRES,12,
,,090,17,18/SP441732/SP4417,MEADOWBANK,R,2114,RESIDENCE,881305,,32,MEADOW CRES,18,
,,090,19,13/SP337537/SP3375,MEADOWBANK,R,2114,RESIDENCE,881360,,37,MEADOW CRES,13,
,,090,21,8/SP6451,MEADOWBANK,R,2114,RESIDENCE,881399,,8,MEADOW CRES,8,
,,090,31,7/SP7704,MEADOWBANK,R,2114,RESIDENCE,881470,,7,MEADOW CRES,7,
,,090,33,7/SP773716/SP7737,MEADOWBANK,R,2114,RESIDENCE,881489,,16,MEADOW CRES,16,
,,090,35,6/SP464234/SP4642,MEADOWBANK,3,2114,GARAGE,881508,,34,MEADOW CRES,6,
,,090,37,8/SP11895,MEADOWBANK,R,2114,RESIDENCE,881545,,8,MEADOW CRES,8,
,,090,39,15/SP10403,MEADOWBANK,R,2114,RESIDENCE,881564,,15,MEADOW CRES,15,
,,090,41,11/SP12337,MEADOWBANK,R,2114,RESIDENCE,881580,,11,MEADOW CRES,11,
,,090,45,3/SP7620,MEADOWBANK,R,2114,RESIDENCE,881598,,3,MEADOW CRES,3,
,,090,47,7/SP7621,MEADOWBANK,R,2114,RESIDENCE,881611,,7,MEADOW CRES,7,
,,090,71,4/SP49316,RYDE,R,2112,RESIDENCE,881818,,4,MELVILLE ST,4,
,,090,19,5/SP4387,GLADESVILLE,R,2111,RESIDENCE,881907,,5,MERITON ST,5,
,,090,21,4/SP44883,GLADESVILLE,R,2111,RESIDENCE,881917,,4,MERITON ST,4,
,,090,23,5/SP16316,GLADESVILLE,R,2111,RESIDENCE,881923,,5,MERITON ST,5,
,,090,18,10/SP1856,GLADESVILLE,R,2111,RESIDENCE,881969,,10,MERITON ST,10,
,,090,14,16/SP15440,GLADESVILLE,R,2111,RESIDENCE,881985,,16,MERITON ST,16,
,,090,12,3/SP39669,GLADESVILLE,R,2111,RESIDENCE,882007,,3,MERITON ST,3,
,,090,2,2/SP5138,GLADESVILLE,R,2111,RESIDENCE,882023,,2,MERITON ST,2,
,,090,5,4/SP39056,DENISTONE,R,2114,RESIDENCE,882244,,4,MIRIAM RD,4,
,,090,44,1/SP56191,DENISTONE WEST,R,2114,RESIDENCE,882256,,1,MIROOL ST,1,
,,090,9,5/SP62577,PUTNEY,R,2112,RESIDENCE,882313,,5,MITCHELL ST,5,
,,090,33,2/SP56006,GLADESVILLE,R,2111,RESIDENCE,882428,,2,MONASH RD,2,
,,090,18 A,2/SP40334,GLADESVILLE,R,2111,RESIDENCE,882500,,2,MONASH RD,2,
,,090,2,7/SP8876,WEST RYDE,R,2114,RESIDENCE,882621,,7,MONS AVE,7,
,,090,8,4/SP15618,WEST RYDE,R,2114,RESIDENCE,882632,,4,MONS AVE,4,
,,090,10,2/SP49126,WEST RYDE,R,2114,RESIDENCE,882637,,2,MONS AVE,2,
,,090,14,1/SP300432/SP300433/SP300434/SP300435/SP300436/SP300437/SP300438/SP30043,WEST RYDE,R,2114,RESIDENCE,882645,,8,MONS AVE,8,
,,090,45,1/SP36519,WEST RYDE,R,2114,RESIDENCE,882704,,1,MONS AVE,1,
,,090,3,2/SP20503,GLADESVILLE,R,2111,RESIDENCE,882726,,2,MORRISON RD,2,
,,090,7,5/SP9458,GLADESVILLE,R,2111,RESIDENCE,882734,,5,MORRISON RD,5,
,,090,13,6/SP58025,GLADESVILLE,R,2111,RESIDENCE,882748,,6,MORRISON RD,6,
,,090,25,7/SP61363,GLADESVILLE,R,2111,RESIDENCE,882766,,7,MORRISON RD,7,
,,090,27,6/SP10879,GLADESVILLE,R,2111,RESIDENCE,882777,,6,MORRISON RD,6,
,,090,31,3/SP36414,GLADESVILLE,R,2111,RESIDENCE,882790,,3,MORRISON RD,3,
,,090,35,4/SP7877,GLADESVILLE,R,2111,RESIDENCE,882799,,4,MORRISON RD,4,
,,090,210,6/SP61469,PUTNEY,R,2112,RESIDENCE,882987,,6,MORRISON RD,6,
,,090,184,5/SP51033,PUTNEY,R,2112,RESIDENCE,883007,,5,MORRISON RD,5,
,,090,60,1/SP51756,GLADESVILLE,R,2111,RESIDENCE,883067,,1,MORRISON RD,2,
,,090,53,2/SP66695,NORTH RYDE,R,2113,RESIDENCE,883124,,2,MORSHEAD ST,2,
,,090,27,4/SP48123,EASTWOOD,R,2122,RESIDENCE,883312,,4,MUNRO ST,4,
,,090,6,18/SP64102,MARSFIELD,R,2122,RESIDENCE,883595,,18,NILE CL,6,
,,090,6,2/SP63518,MARSFIELD,R,2122,RESIDENCE,883614,,2,NILE CL,90,
,,090,6,18/SP63306,MARSFIELD,R,2122,RESIDENCE,883668,,18,NILE CL,84,
,,090,6,2/SP50921,GLADESVILLE,R,2111,RESIDENCE,883715,,2,NIOKA ST,2,
,,090,4,1/SP51995,GLADESVILLE,R,2111,RESIDENCE,883719,,1,NIOKA ST,1,
,,090,22,1/SP61926,EASTWOOD,R,2122,RESIDENCE,883791,,1,NORMA AVE,1,
,,090,222,3/SP67265,EASTWOOD,R,2122,RESIDENCE,883952,,3,NORTH RD,3,
,,090,29,2/SP47427,NORTH RYDE,R,2113,RESIDENCE,884099,,2,NUMA RD,2,
,,090,1,5/SP67271,EASTWOOD,R,2122,RESIDENCE,884343,,5,ORANGE ST,5,
,,090,11,6/SP56838,EASTWOOD,R,2122,RESIDENCE,884348,,6,ORANGE ST,6,
,,090,26,13/SP7105,WEST RYDE,R,2114,RESIDENCE,884378,,13,ORCHARD ST,13,
,,090,24,3/SP10231,WEST RYDE,R,2114,RESIDENCE,884403,,3,ORCHARD ST,3,
,,090,22,3/SP30336,WEST RYDE,R,2114,RESIDENCE,884413,,3,ORCHARD ST,3,
,,090,18,5/SP7009,WEST RYDE,R,2114,RESIDENCE,884420,,5,ORCHARD ST,5,
,,090,1,5/SP11255,GLADESVILLE,R,2111,RESIDENCE,884472,,5,ORR ST,5,
,,090,38,1/SP63640,PUTNEY,R,2112,RESIDENCE,884494,,1,OSBORNE AVE,1,
312.6,M,090,5 A,2/285213,PUTNEY,R,2112,RESIDENCE,884520,,,OSBORNE AVE,2,R2
,,090,6,3/SP55025,GLADESVILLE,R,2111,RESIDENCE,884613,,3,OXFORD ST,3,
,,090,40,2/SP61997,RYDE,R,2112,RESIDENCE,884704,,2,PARKES ST,2,
,,090,1,3/SP7689,MACQUARIE PARK,R,2113,RESIDENCE,885061,,3,PEACH TREE RD,3,
,,090,3,3/SP7111,MACQUARIE PARK,R,2113,RESIDENCE,885080,,3,PEACH TREE RD,3,
,,090,5,15/SP6737,MACQUARIE PARK,R,2113,RESIDENCE,885099,,15,PEACH TREE RD,15,
,,090,7,2/SP7082,MACQUARIE PARK,R,2113,RESIDENCE,885121,,2,PEACH TREE RD,2,
,,090,9,9/SP599124/SP5991,MACQUARIE PARK,R,2113,RESIDENCE,885143,,24,PEACH TREE RD,24,
,,090,14,3/SP6408,GLADESVILLE,R,2111,RESIDENCE,885179,,3,PEARSON ST,3,
,,090,10,6/SP8078,GLADESVILLE,R,2111,RESIDENCE,885193,,6,PEARSON ST,6,
,,090,6,12/SP53923,GLADESVILLE,R,2111,RESIDENCE,885204,,12,PEARSON ST,12,
,,090,4,10/SP10025,GLADESVILLE,R,2111,RESIDENCE,885217,,10,PEARSON ST,10,
,,090,2,4/SP62080,GLADESVILLE,R,2111,RESIDENCE,885229,,4,PEARSON ST,4,
,,090,9,9/SP54286,GLADESVILLE,R,2111,RESIDENCE,885246,,9,PEARSON ST,9,
,,090,21,17/SP6459,GLADESVILLE,R,2111,RESIDENCE,885262,,17,PEARSON ST,17,
,,090,27,6/SP15901,GLADESVILLE,R,2111,RESIDENCE,885288,,6,PEARSON ST,6,
,,090,29,2/SP7998,GLADESVILLE,R,2111,RESIDENCE,885297,,2,PEARSON ST,2,
,,090,31,4/SP6691,GLADESVILLE,R,2111,RESIDENCE,885304,,4,PEARSON ST,4,
,,090,35,6/SP3848,GLADESVILLE,R,2111,RESIDENCE,885320,,6,PEARSON ST,6,
,,090,45,7/SP37610,PUTNEY,R,2112,RESIDENCE,885402,,7,PELLISIER RD,7,
,,090,9,2/SP4581,MARSFIELD,R,2122,RESIDENCE,885449,,2,PEMBROKE RD,2,
,,090,33,5/SP44181/SP4418,DENISTONE,R,2114,RESIDENCE,885502,,1,PENNANT AVE,1,
,,090,51,5/SP4338,DENISTONE,R,2114,RESIDENCE,885512,,5,PENNANT AVE,5,
,,090,55,5/SP3956,DENISTONE,R,2114,RESIDENCE,885523,,5,PENNANT AVE,5,
,,090,5,1/SP43039,GLADESVILLE,R,2111,RESIDENCE,885592,,1,PERCY ST,1,
,,090,70,9/SP4214,PUTNEY,R,2112,RESIDENCE,885671,,9,PHILLIP RD,9,
,,090,13,3/SP34778,EASTWOOD,R,2122,RESIDENCE,885744,,3,PICKFORD AVE,3,
,,090,303,8/SP61375,NORTH RYDE,R,2113,RESIDENCE,885839,,8,PITTWATER RD,8,
,,090,8,12/SP12511,GLADESVILLE,R,2111,RESIDENCE,885865,,12,PITTWATER RD,12,
,,090,10,1/SP2985,GLADESVILLE,R,2111,RESIDENCE,885878,,1,PITTWATER RD,1,
,,090,12,4/SP8248,GLADESVILLE,R,2111,RESIDENCE,885888,,4,PITTWATER RD,4,
,,090,14,1/SP9527,GLADESVILLE,R,2111,RESIDENCE,885901,,1,PITTWATER RD,1,
,,090,44,3/SP2882,GLADESVILLE,R,2111,RESIDENCE,885925,,3,PITTWATER RD,3,
,,090,48,9/SP12028,GLADESVILLE,R,2111,RESIDENCE,885944,,9,PITTWATER RD,9,
,,090,64,3/SP64153,GLADESVILLE,R,2111,RESIDENCE,885962,,3,PITTWATER RD,3,
,,090,324,1/SP67575,EAST RYDE,R,2113,RESIDENCE,886070,,1,PITTWATER RD,1,
,,090,6,7/SP12605,RYDE,R,2112,RESIDENCE,886169,,7,POPE ST,7,
,,090,5,2/SP61350,RYDE,R,2112,RESIDENCE,886199,,2,PORTER ST,2,
,,090,5,12/SP33229,RYDE,R,2112,RESIDENCE,886290,,12,PRICE ST,12,
,,090,26,2/SP5105,RYDE,R,2112,RESIDENCE,886314,,2,PRICE ST,2,
,,090,22,1/SP8415,RYDE,R,2112,RESIDENCE,886343,,1,PRICE ST,1,
,,090,18,15/SP5990,RYDE,R,2112,RESIDENCE,886362,,15,PRICE ST,15,
,,090,14,2/SP4998,RYDE,R,2112,RESIDENCE,886381,,2,PRICE ST,2,
,,090,10,15/SP5311,RYDE,R,2112,RESIDENCE,886400,,15,PRICE ST,15,
,,090,6,5/SP5493,RYDE,R,2112,RESIDENCE,886425,,5,PRICE ST,5,
,,090,2,3/SP7276,RYDE,R,2112,RESIDENCE,886450,,3,PRICE ST,3,
,,090,147,3/SP61124,RYDE,R,2112,RESIDENCE,886554,,3,PRINCES ST,3,
,,090,44 A,1/SP57992,RYDE,R,2112,RESIDENCE,886612,,1,PRINCES ST,1,
,,090,6,5/SP36264,RYDE,R,2112,RESIDENCE,886636,,5,PROVIDENCE RD,5,
,,090,10,2/SP56210,GLADESVILLE,R,2111,RESIDENCE,886687,,2,PUNT RD,1,
,,090,8,9/SP7999,GLADESVILLE,R,2111,RESIDENCE,886690,,9,PUNT RD,9,
,,090,6,12/SP15914,GLADESVILLE,R,2111,RESIDENCE,886703,,12,PUNT RD,12,
,,090,2,2/SP306523/SP306524/SP306521/SP30652,GLADESVILLE,3,2111,4 X STRATA LOT,886717,,1,PUNT RD,1,
,,090,2,1/SP30462,RYDE,R,2112,RESIDENCE,886731,,1,QUARRY RD,1,
,,090,70,2/SP50989,RYDE,R,2112,RESIDENCE,886765,,2,QUARRY RD,2,
,,090,262,5/SP67909,RYDE,R,2112,RESIDENCE,886846,,5,QUARRY RD,5,
447.2,M,090,266,207/855353,RYDE,R,2112,RESIDENCE,886849,,,QUARRY RD,7,R2
295.2,M,090,266,201/855353,RYDE,R,2112,RESIDENCE,886855,,,QUARRY RD,1,R2
276.1,M,090,278,5/285153,RYDE,R,2112,RESIDENCE,886862,,,QUARRY RD,5,R2
293.9,M,090,278,4/285153,RYDE,R,2112,RESIDENCE,886863,,,QUARRY RD,4,R2
,,090,155,3/SP65562,RYDE,R,2112,RESIDENCE,886927,,3,QUARRY RD,3,
,,090,149,4/SP74449,RYDE,R,2112,RESIDENCE,886931,,4,QUARRY RD,4,
,,090,27,2/SP58102,RYDE,R,2112,RESIDENCE,886979,,2,QUARRY RD,2,
,,090,37,1/SP14548,EASTWOOD,3,2122,COMMERCIAL,887054,,1,RAILWAY PDE,1,
,,090,9,1/SP350532/SP350533/SP35053,MEADOWBANK,R,2114,RESIDENCE,887071,,3,RAILWAY RD,3,
,,090,8,3/SP32242,WEST RYDE,R,2114,RESIDENCE,887254,,3,RESERVE ST,3,
,,090,15,1/SP18538,WEST RYDE,R,2114,RESIDENCE,887285,,1,RESERVE ST,1,
,,090,9,3/SP3894,WEST RYDE,R,2114,RESIDENCE,887300,,3,RESERVE ST,3,
,,090,5,3/SP16068,WEST RYDE,R,2114,RESIDENCE,887314,,3,RESERVE ST,3,
,,090,3,5/SP14201,WEST RYDE,R,2114,RESIDENCE,887327,,5,RESERVE ST,5,
,,090,7,6/SP55507,WEST RYDE,3,2114,COMMERCIAL UNI,887342,,6,RHODES ST,6,
,,090,4,8/SP11201,WEST RYDE,R,2114,RESIDENCE,887600,,8,RIVERVIEW ST,8,
,,090,6,6/SP21119/SP2111,WEST RYDE,R,2114,RESIDENCE,887613,,9,RIVERVIEW ST,6,
,,090,8,2/SP37593/SP375914/SP375916/SP3759,WEST RYDE,R,2114,RESIDENCE,887625,,16,RIVERVIEW ST,3,
,,090,12,7/SP2735,WEST RYDE,R,2114,RESIDENCE,887643,,7,RIVERVIEW ST,7,
,,090,14,5/SP20256,WEST RYDE,R,2114,RESIDENCE,887652,,5,RIVERVIEW ST,5,
,,090,15,1/SP21509,WEST RYDE,R,2114,RESIDENCE,887661,,1,RIVERVIEW ST,1,
,,090,13,4/SP8373,WEST RYDE,R,2114,RESIDENCE,887677,,4,RIVERVIEW ST,4,
,,090,11,12/SP5432,WEST RYDE,R,2114,RESIDENCE,887694,,12,RIVERVIEW ST,12,
,,090,9,3/SP22062,WEST RYDE,R,2114,RESIDENCE,887707,,3,RIVERVIEW ST,3,
,,090,7,13/SP15357,WEST RYDE,R,2114,RESIDENCE,887715,,13,RIVERVIEW ST,13,
,,090,3,12/SP21584,WEST RYDE,R,2114,RESIDENCE,887731,,12,RIVERVIEW ST,12,
,,090,9,13/SP40747,RYDE,R,2112,RESIDENCE,887759,,13,ROBINSON ST,12 A,
,,090,1,6/SP11743,MACQUARIE PARK,R,2113,RESIDENCE,887825,,6,ROGAL PL,6,
,,090,46,3/SP19364,MACQUARIE PARK,R,2113,RESIDENCE,887852,NORTHVIEW,3,FONTENOY RD,3,
,,090,4,15/SP17253,MACQUARIE PARK,R,2113,RESIDENCE,887888,,15,ROGAL PL,15,
,,090,2,9/SP15140,MACQUARIE PARK,R,2113,RESIDENCE,888086,,9,ROGAL PL,9,
,,090,46,4/SP64627,RYDE,R,2112,RESIDENCE,888145,,4,RONALD AVE,4,
,,090,18,5/SP6171,GLADESVILLE,R,2111,RESIDENCE,888203,,5,ROSS ST,5,
,,090,14,14/SP12901,GLADESVILLE,R,2111,RESIDENCE,888219,,14,ROSS ST,14,
,,090,6,12/SP48809,GLADESVILLE,R,2111,RESIDENCE,888237,,12,ROSS ST,3,
,,090,4,1/SP9045,GLADESVILLE,R,2111,RESIDENCE,888247,,1,ROSS ST,1,
,,090,13,2/SP38587,MEADOWBANK,R,2114,RESIDENCE,888266,,2,ROSS SMITH AVE,2,
,,090,201,1/SP533672/SP533674/SP53367,EASTWOOD,R,2122,RESIDENCE,888335,,4,ROWE ST,4,
,,090,21,15/SP80236,EASTWOOD,3,2122,SHOP,888384,,15,ROWE ST,15,
,,090,19,7/SP9447,EASTWOOD,R,2122,RESIDENCE,888395,,7,ROWE ST,7,
,,090,18,17/SP12001,EASTWOOD,R,2122,RESIDENCE,888412,,17,ROWE ST,17,
,,090,26,16/SP11197,EASTWOOD,3,2122,OFFICE,888430,,16,ROWE ST,16,
,,090,13,2/SP54904,NORTH RYDE,R,2113,RESIDENCE,888580,,2,RUSE ST,2,
,,090,18,1/SP54902,NORTH RYDE,R,2113,RESIDENCE,888594,,1,RUSE ST,1,
,,090,10,1/SP54898,NORTH RYDE,R,2113,RESIDENCE,888610,,1,RUSE ST,1,
,,090,3,1/SP43555,DENISTONE EAST,R,2112,RESIDENCE,888621,,1,RUSSELL ST,1,
,,090,51,3/SP54491,EASTWOOD,R,2122,RESIDENCE,888769,,3,RUTLEDGE ST,3,
,,090,29,4/SP62927,EASTWOOD,R,2122,RESIDENCE,888788,,4,RUTLEDGE ST,4,
,,090,136,7/SP60025,GLADESVILLE,R,2111,RESIDENCE,888818,,7,RYDE RD,7,
,,090,189,1/SP60134,GLADESVILLE,R,2111,RESIDENCE,888836,,1,RYDE RD,1,
,,090,6 A,3/SP30638,DENISTONE,R,2114,RESIDENCE,888864,,3,RYEDALE RD,3,
,,090,247,4/SP20380,DENISTONE,3,2114,COMMERCIAL,888939,,4,RYEDALE RD,4,
,,090,8,2/SP15923,EAST RYDE,3,2113,SHOP,889096,,2,SAGER PL,2,
,,090,11,2/SP66343,RYDE,R,2112,RESIDENCE,889109,,2,SALERWONG PL,2,
,,090,21,3/SP62411,DENISTONE EAST,R,2112,RESIDENCE,889126,,3,SALTER CRES,3,
,,090,25,3/SP66969,RYDE,R,2112,RESIDENCE,889165,,3,SAMUEL ST,3,
,,090,174,4/SP52802,EASTWOOD,R,2122,RESIDENCE,889400,,4,SHAFTSBURY RD,4,
,,090,170,1/SP4320,EASTWOOD,R,2122,RESIDENCE,889406,,1,SHAFTSBURY RD,1,
,,090,34,3/SP69003,RYDE,R,2112,RESIDENCE,889552,,3,SHEPHERD ST,3,
,,090,4,2/SP5907,WEST RYDE,R,2114,RESIDENCE,889611,,2,SHERBROOKE RD,2,
,,090,2,3/SP67812,DENISTONE,R,2114,RESIDENCE,889753,,3,SIMLA RD,3,
,,090,12,1/SP30937,PUTNEY,R,2112,RESIDENCE,889892,,1,SMALL ST,1,
,,090,23,7/SP56905,RYDE,R,2112,RESIDENCE,889933,,7,SMALLS RD,7,
,,090,12,3/SP4384,RYDE,R,2112,RESIDENCE,889977,,3,SMITH ST,3,
76.8,M,090,20,3/SP9279,RYDE,R,2112,RESIDENCE,889985,,3,SMITH ST,3,
,,090,15,1/SP30133,MARSFIELD,R,2122,RESIDENCE,890020,,1,SOBRAON RD,1,
